id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
119,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - AWD0240","Janrath AC Seater 2+3","2024-07-28 20:02:00","06h 13m","2024-07-29 02:15:00",3.3,520.00,48
120,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - LKM0400","Shatabdi AC Seater 2+2","2024-07-28 20:02:00","05h 28m","2024-07-29 01:30:00",3.3,604.00,36
121,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - HDD0147","Ordinary Non AC Seater 2+3","2024-07-28 20:03:00","05h 58m","2024-07-29 02:01:00",3.3,444.00,52
122,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - KSB0039","Janrath AC Seater 2+2","2024-07-28 20:45:00","05h 00m","2024-07-29 01:45:00",1.6,598.00,36
123,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - SJP0210","Ordinary Non AC Seater 2+3","2024-07-28 21:12:00","05h 34m","2024-07-29 02:46:00",3.3,454.00,52
124,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - RKD0125","Shatabdi AC Seater 2+2","2024-07-28 21:22:00","05h 00m","2024-07-29 02:22:00",3.1,598.00,37
125,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - LKM0402","Shatabdi AC Seater 2+2","2024-07-28 21:46:00","05h 44m","2024-07-29 03:30:00",3.3,604.00,37
126,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - BLY0141","Shatabdi AC Seater 2+2","2024-07-28 22:00:00","05h 30m","2024-07-29 03:30:00",2.5,598.00,37
127,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - PLB0009","Shatabdi AC Seater 2+2","2024-07-28 22:16:00","05h 34m","2024-07-29 03:50:00",3.1,598.00,37
128,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - SBD0092","Janrath AC Seater 2+2","2024-07-28 22:30:00","05h 20m","2024-07-29 03:50:00",3.3,598.00,36
129,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - BLY0119","Shatabdi AC Seater 2+2","2024-07-28 22:31:00","05h 29m","2024-07-29 04:00:00",2.6,598.00,37
130,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - BLY0138","Janrath AC Seater 2+2","2024-07-28 23:02:00","05h 58m","2024-07-29 05:00:00",4.3,598.00,36
131,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - BLY0153","Janrath AC Seater 2+2","2024-07-28 23:30:00","04h 30m","2024-07-29 04:00:00",3.3,598.00,52
132,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - PLB0005","Shatabdi AC Seater 2+2","2024-07-28 23:45:00","04h 50m","2024-07-29 04:35:00",3.5,598.00,37
133,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"UPSRTC - RKD0120","Shatabdi AC Seater 2+2","2024-07-28 23:58:00","05h 02m","2024-07-29 05:00:00",4.3,598.00,37
134,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"R S YADAV SMART BUS PRIVATE LIMITED","VE A/C Sleeper (2+1)","2024-07-28 22:15:00","06h 00m","2024-07-29 04:15:00",4.4,799.00,31
135,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"Vijay Tour and Travels","A/C Seater / Sleeper (2+1)","2024-07-28 02:20:00","04h 50m","2024-07-28 07:10:00",2.9,600.00,11
136,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"New Khaira TPT","AC Sleeper (2+1)","2024-07-28 20:30:00","06h 20m","2024-07-29 02:50:00",3.3,799.00,29
137,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"New Khaira Transport","A/C Seater / Sleeper (2+2)","2024-07-28 21:00:00","06h 30m","2024-07-29 03:30:00",2,500.00,46
138,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"New Khaira Transport","A/C Seater / Sleeper (2+1)","2024-07-28 20:40:00","06h 50m","2024-07-29 03:30:00",2.2,700.00,27
139,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"Rahul Travels","AshokLeyland Stile A/C","2024-07-28 21:30:00","06h 00m","2024-07-29 03:30:00",1.6,826.00,30
140,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"Jaiswal Tour and Travels","A/C Seater/Sleeper (2+1)","2024-07-28 20:30:00","06h 00m","2024-07-29 02:30:00",1.7,700.00,52
141,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"Rahul Travels","AshokLeyland Stile A/C","2024-07-28 21:00:00","05h 30m","2024-07-29 02:30:00",1.9,826.00,26
142,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"New Khaira TPT","A/C Seater / Sleeper (2+2)","2024-07-28 21:00:00","06h 00m","2024-07-29 03:00:00",3.3,600.00,41
143,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"SHAGUN CARGO & TRAVELS","A/C Seater (2+2)","2024-07-28 17:00:00","08h 00m","2024-07-29 01:00:00",2.6,1900.00,45
144,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"Jaiswal Tour and Travels","A/C Sleeper (2+1)","2024-07-28 20:45:00","06h 00m","2024-07-29 02:45:00",1.7,1650.00,30
145,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"Jaiswal Tour and Travels","A/C Sleeper (2+1)","2024-07-28 21:00:00","06h 00m","2024-07-29 03:00:00",1.7,1200.00,30
146,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"Arihant Tourist","A/C Seater (2+1)","2024-07-28 06:30:00","05h 35m","2024-07-28 12:05:00",0,524.00,25
147,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"Arihant Tourist","A/C Seater (2+1)","2024-07-28 18:30:00","05h 35m","2024-07-29 00:05:00",0,674.00,25
148,"Delhi to Bareilly",https://www.redbus.in/bus-tickets/delhi-to-bareilly,"Arihant Tourist","AC Seater (2+2)","2024-07-28 19:30:00","05h 30m","2024-07-29 01:00:00",0,749.00,49
149,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BDV0109","Ordinary Non AC Seater 2+3","2024-07-28 05:27:00","03h 23m","2024-07-28 08:50:00",3.3,203.00,52
150,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BDV0093","Ordinary Non AC Seater 2+3","2024-07-28 05:29:00","03h 20m","2024-07-28 08:49:00",3.3,203.00,52
151,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BDV0097","Ordinary Non AC Seater 2+3","2024-07-28 06:28:00","03h 20m","2024-07-28 09:48:00",3.3,203.00,52
152,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BDV0101","Ordinary Non AC Seater 2+3","2024-07-28 07:00:00","03h 20m","2024-07-28 10:20:00",0,203.00,52
153,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - ALI0006","Janrath AC Seater 2+3","2024-07-28 08:30:00","03h 30m","2024-07-28 12:00:00",3.3,263.00,48
154,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - ALI0174","Janrath AC Seater 2+2","2024-07-28 09:29:00","03h 01m","2024-07-28 12:30:00",3.3,304.00,36
155,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - KSN0048","Janrath AC Seater 2+2","2024-07-28 10:00:00","03h 40m","2024-07-28 13:40:00",3.3,333.00,36
156,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BDV0173","Janrath AC Seater 2+2","2024-07-28 10:29:00","03h 00m","2024-07-28 13:29:00",3.3,304.00,36
157,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BDV0087","Ordinary Non AC Seater 2+3","2024-07-28 11:28:00","03h 20m","2024-07-28 14:48:00",0,203.00,52
158,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BSP0002","Ordinary Non AC Seater 2+3","2024-07-28 11:30:00","03h 30m","2024-07-28 15:00:00",3.3,224.00,52
159,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BDV0105","Ordinary Non AC Seater 2+3","2024-07-28 11:30:00","03h 20m","2024-07-28 14:50:00",3.3,203.00,52
160,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - ALI0009","Janrath AC Seater 2+2","2024-07-28 11:30:00","03h 00m","2024-07-28 14:30:00",3.9,304.00,36
161,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BDV0113","Ordinary Non AC Seater 2+3","2024-07-28 11:59:00","03h 20m","2024-07-28 15:19:00",0,203.00,52
162,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - PTG0151","Ordinary Non AC Seater 2+3","2024-07-28 12:10:00","03h 35m","2024-07-28 15:45:00",3.3,224.00,52
163,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - PTG0149","Rajdhani Non AC Seater 2+3","2024-07-28 12:50:00","03h 20m","2024-07-28 16:10:00",3.3,224.00,51
164,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BDV0091","Ordinary Non AC Seater 2+3","2024-07-28 13:58:00","03h 20m","2024-07-28 17:18:00",0,203.00,52
165,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - MZP0026","Rajdhani Non AC Seater 2+3","2024-07-28 14:20:00","03h 30m","2024-07-28 17:50:00",3.3,258.00,51
166,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BDV0095","Ordinary Non AC Seater 2+3","2024-07-28 14:28:00","03h 20m","2024-07-28 17:48:00",3.3,203.00,52
167,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - KSN0054","Janrath AC Seater 2+3","2024-07-28 14:45:00","03h 34m","2024-07-28 18:19:00",3.3,291.00,48
168,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BDV0107","Ordinary Non AC Seater 2+3","2024-07-28 15:50:00","03h 20m","2024-07-28 19:10:00",3.3,203.00,52
169,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - ALI0004","Janrath AC Seater 2+3","2024-07-28 16:00:00","04h 00m","2024-07-28 20:00:00",2.4,263.00,48
170,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0252","Ordinary Non AC Seater 2+3","2024-07-28 16:01:00","04h 14m","2024-07-28 20:15:00",0,255.00,52
171,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0166","Ordinary Non AC Seater 2+3","2024-07-28 16:27:00","01h 44m","2024-07-28 18:11:00",3.3,252.00,52
172,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BDV0085","Ordinary Non AC Seater 2+3","2024-07-28 16:28:00","03h 20m","2024-07-28 19:48:00",3.3,203.00,52
173,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - ALI0176","Janrath AC Seater 2+2","2024-07-28 16:29:00","03h 01m","2024-07-28 19:30:00",3.3,304.00,36
174,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BDV0099","Ordinary Non AC Seater 2+3","2024-07-28 16:30:00","03h 20m","2024-07-28 19:50:00",0,203.00,52
175,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0023","Ordinary Non AC Seater 2+3","2024-07-28 16:35:00","05h 15m","2024-07-28 21:50:00",3.3,252.00,52
176,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0254","Ordinary Non AC Seater 2+3","2024-07-28 17:01:00","03h 59m","2024-07-28 21:00:00",0,255.00,52
177,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0074","Ordinary Non AC Seater 2+3","2024-07-28 17:05:00","01h 45m","2024-07-28 18:50:00",3.3,255.00,52
178,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BDV0175","Janrath AC Seater 2+2","2024-07-28 17:29:00","03h 00m","2024-07-28 20:29:00",3.3,304.00,36
179,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0157","Ordinary Non AC Seater 2+3","2024-07-28 17:30:00","03h 27m","2024-07-28 20:57:00",3.3,252.00,52
180,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0255","Ordinary Non AC Seater 2+3","2024-07-28 17:58:00","02h 08m","2024-07-28 20:06:00",0,255.00,52
181,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0079","Ordinary Non AC Seater 2+3","2024-07-28 18:05:00","02h 45m","2024-07-28 20:50:00",3.3,255.00,52
182,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0171","Ordinary Non AC Seater 2+3","2024-07-28 18:06:00","03h 44m","2024-07-28 21:50:00",0,255.00,52
183,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - ALI0011","Janrath AC Seater 2+2","2024-07-28 18:31:00","02h 59m","2024-07-28 21:30:00",2.3,304.00,36
184,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0035","Ordinary Non AC Seater 2+3","2024-07-28 18:32:00","02h 18m","2024-07-28 20:50:00",3.3,255.00,52
185,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0038","Ordinary Non AC Seater 2+3","2024-07-28 18:33:00","02h 57m","2024-07-28 21:30:00",3.3,252.00,52
186,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0159","Ordinary Non AC Seater 2+3","2024-07-28 18:59:00","04h 01m","2024-07-28 23:00:00",0,250.00,52
187,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0025","Ordinary Non AC Seater 2+3","2024-07-28 19:00:00","05h 40m","2024-07-29 00:40:00",3.3,252.00,52
188,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0111","Ordinary Non AC Seater 2+3","2024-07-28 19:03:00","05h 57m","2024-07-29 01:00:00",3.3,255.00,52
189,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0174","Ordinary Non AC Seater 2+3","2024-07-28 19:06:00","04h 03m","2024-07-28 23:09:00",3.3,255.00,52
190,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BDV0089","Ordinary Non AC Seater 2+3","2024-07-28 19:28:00","03h 20m","2024-07-28 22:48:00",3.3,203.00,52
191,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BDV0103","Ordinary Non AC Seater 2+3","2024-07-28 19:30:00","03h 20m","2024-07-28 22:50:00",0,203.00,52
192,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - HDD0173","Ordinary Non AC Seater 2+3","2024-07-28 20:16:00","04h 09m","2024-07-29 00:25:00",3.3,226.00,52
193,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - BDV0111","Ordinary Non AC Seater 2+3","2024-07-28 20:29:00","03h 20m","2024-07-28 23:49:00",0,203.00,52
194,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"UPSRTC - ETH0075","Ordinary Non AC Seater 2+3","2024-07-28 20:31:00","03h 34m","2024-07-29 00:05:00",0,255.00,52
195,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"Chaturvedi Bus Service","NON A/C Seater/ Sleeper (2+1)","2024-07-28 22:00:00","03h 30m","2024-07-29 01:30:00",2.6,670.00,51
196,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"Chaturvedi Bus Service","NON AC Seater / Sleeper 2+1","2024-07-28 21:00:00","03h 30m","2024-07-29 00:30:00",2.6,670.00,45
197,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"Chaturvedi Bus Service","NON A/C Seater/ Sleeper (2+1)","2024-07-28 19:30:00","06h 00m","2024-07-29 01:30:00",2.6,520.00,51
198,"Delhi to Aligarh (uttar pradesh)",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,"Chaturvedi Bus Service","A/C Seater / Sleeper (2+1)","2024-07-28 20:40:00","05h 50m","2024-07-29 02:30:00",2.6,570.00,46
199,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"UPSRTC - SBD0108","Janrath AC Seater 2+2","2024-07-28 07:31:00","08h 29m","2024-07-28 16:00:00",3,710.00,36
200,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"UPSRTC - KSB0073","Janrath AC Seater 2+3","2024-07-28 09:02:00","08h 00m","2024-07-28 17:02:00",4.9,612.00,48
201,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"UPSRTC - BSR0059","Ordinary Non AC Seater 2+3","2024-07-28 18:32:00","07h 28m","2024-07-29 02:00:00",3.3,485.00,52
202,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"UPSRTC - FKP0027","Janrath AC Seater 2+2","2024-07-28 20:00:00","08h 55m","2024-07-29 04:55:00",2.8,710.00,36
203,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"UPSRTC - SBD0106","Janrath AC Seater 2+2","2024-07-28 20:31:00","08h 29m","2024-07-29 05:00:00",3.2,710.00,36
204,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"UPSRTC - FKP0029","Janrath AC Seater 2+2","2024-07-28 21:00:00","08h 55m","2024-07-29 05:55:00",2.9,710.00,34
205,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"KVS Holidays","Non A/C Seater / Sleeper (2+1)","2024-07-28 20:30:00","09h 00m","2024-07-29 05:30:00",1,739.00,30
206,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Chaturvedi Bus Service","NON A/C Seater/ Sleeper (2+1)","2024-07-28 20:00:00","09h 15m","2024-07-29 05:15:00",3.5,450.00,51
207,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Chaturvedi Bus Service","A/C Seater / Sleeper (2+1)","2024-07-28 19:30:00","09h 30m","2024-07-29 05:00:00",1.4,570.00,48
208,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Abhay Travels (I.R.T.C)","Non A/C Seater / Sleeper (2+1)","2024-07-28 18:00:00","12h 00m","2024-07-29 06:00:00",0,1200.00,55
209,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Yuvraj Travels","NON AC Seater / Sleeper 2+1","2024-07-28 18:45:00","10h 15m","2024-07-29 05:00:00",0,450.00,40
210,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Yuvraj Travels","NON AC Seater / Sleeper 2+1","2024-07-28 19:00:00","10h 00m","2024-07-29 05:00:00",0,450.00,40
211,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Yuvraj Travels","NON AC Seater / Sleeper 2+1","2024-07-28 18:30:00","11h 30m","2024-07-29 06:00:00",0,450.00,40
212,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Chaturvedi Bus Service","NON A/C Seater/ Sleeper (2+1)","2024-07-28 16:30:00","11h 00m","2024-07-29 03:30:00",2.6,570.00,51
213,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Chaturvedi Bus Service","NON AC Seater / Sleeper 2+1","2024-07-28 16:00:00","10h 30m","2024-07-29 02:30:00",2.6,620.00,45
214,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Shree Krishna Shtabadi Travels","NON A/C Sleeper (2+1)","2024-07-28 19:00:00","11h 30m","2024-07-29 06:30:00",1.4,1200.00,32
215,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Shree Krishna Shtabadi Travels","NON AC Seater / Sleeper 2+1","2024-07-28 18:30:00","10h 50m","2024-07-29 05:20:00",1.4,600.00,44
216,"Farrukhabad (Uttar Pradesh) to Delhi",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,"Shivendra Travels","A/C Sleeper (2+1)","2024-07-28 20:00:00","09h 30m","2024-07-29 05:30:00",0,3500.00,1
217,"Badaun to Delhi",https://www.redbus.in/bus-tickets/badaun-to-delhi,"UPSRTC - BDN0018","Ordinary Non AC Seater 2+3","2024-07-28 05:30:00","06h 00m","2024-07-28 11:30:00",3.3,403.00,52
218,"Badaun to Delhi",https://www.redbus.in/bus-tickets/badaun-to-delhi,"UPSRTC - GRH0090","Ordinary Non AC Seater 2+3","2024-07-28 05:50:00","07h 00m","2024-07-28 12:50:00",3.3,403.00,52
219,"Badaun to Delhi",https://www.redbus.in/bus-tickets/badaun-to-delhi,"UPSRTC - BDN0039","Ordinary Non AC Seater 2+3","2024-07-28 06:00:00","06h 31m","2024-07-28 12:31:00",3.3,411.00,52
220,"Badaun to Delhi",https://www.redbus.in/bus-tickets/badaun-to-delhi,"UPSRTC - GRH0091","Ordinary Non AC Seater 2+3","2024-07-28 06:10:00","07h 00m","2024-07-28 13:10:00",3.3,403.00,52
221,"Badaun to Delhi",https://www.redbus.in/bus-tickets/badaun-to-delhi,"UPSRTC - BDN0036","Ordinary Non AC Seater 2+3","2024-07-28 07:00:00","06h 30m","2024-07-28 13:30:00",3.3,411.00,52
222,"Badaun to Delhi",https://www.redbus.in/bus-tickets/badaun-to-delhi,"UPSRTC - BDN0041","Ordinary Non AC Seater 2+3","2024-07-28 08:00:00","06h 30m","2024-07-28 14:30:00",3.3,411.00,52
223,"Badaun to Delhi",https://www.redbus.in/bus-tickets/badaun-to-delhi,"UPSRTC - BDN0043","Ordinary Non AC Seater 2+3","2024-07-28 09:00:00","06h 30m","2024-07-28 15:30:00",3.3,411.00,52
